   ,DRUG_CODE,DRUG_SPEC,FIRM_ID,UNITS,TRADE_PRICE,RETAIL_PRICE,AMOUNT_PER_PACKAGE,MIN_SPEC,MIN_UNITS,CLASS_ON_INP_RCPT,CLASS_ON_OUTP_RCPT,CLASS_ON_RECKONING,SUBJ_CODE,CLASS_ON_MR,START_DATE,STOP_DATE,MAX_RETAIL_PRICE,GMP,CGLX
662,1300000900,10mg,广东南国,粒,0.0078,0.0078,1,10mg,粒,A,A,A01,A01,C,2010/12/4 9:26,,,Y,4
663,1300000900,10mg*100,广东南国,盒,0.78,0.78,100,10mg,粒,A,A,A01,A01,C,2010/12/4 9:26,,,Y,4
664,1300007000,0.5mg:1ml,河南润弘,支,1.98,1.98,1,0.5mg:1ml,支,A,A,A01,A01,C,2010/12/4 9:26,,,Y,4
665,102002400,0.2g,重庆科瑞,片,0.4148,0.477,1,0.2g,片,A,A,A01,A01,C,2010/12/4 9:26,2013/4/18 10:06,,Y,4
666,102002400,0.2g*10,重庆科瑞,盒,4.148,4.77,10,0.2g,片,A,A,A01,A01,C,2010/12/4 9:26,2013/4/18 10:06,,Y,4
667,300000100,100mg,拜耳医药,片,0.4703,0.4703,1,100mg,片,A,A,A01,A01,C,2010/12/4 9:28,,,Y,4
668,300000100,100mg*30,拜耳医药,盒,14.109,16.23,30,100mg,片,A,A,A01,A01,C,2010/12/4 9:28,2011/5/4 16:09,,Y,4
669,1300006900,400ug:2ml,上海朝晖,支,6.12,6.12,1,400ug:2ml,支,A,A,A01,A01,C,2010/12/4 9:28,,,Y,4
670,300000200,1g,海南灵康,支,17.49,17.49,1,1g,支,A,A,A01,A01,C,2010/12/4 9:29,,,Y,4
671,300000300,6g,江西南昌,包,0.1785,0.1785,1,6g,包,A,A,A01,A01,C,2010/12/4 9:32,,,Y,4
672,300000300,6g*10,江西南昌,盒,1.79,1.79,10,6g,包,A,A,A01,A01,C,2010/12/4 9:32,,,Y,4
673,300000500,0.5mg,通化百信,片,0.29,0.29,1,0.5mg,片,A,A,A01,A01,C,2010/12/4 9:35,,,Y,4
674,300000500,0.5mg*30,通化百信,盒,8.7,8.7,30,0.5mg,片,A,A,A01,A01,C,2010/12/4 9:35,,,Y,4
675,300000600,50mg,宜昌长江,片,2.48,2.48,1,50mg,片,A,A,A01,A01,C,2010/12/4 9:36,,,Y,4
676,300000600,50mg*10,宜昌长江,盒,24.8,24.8,10,50mg,片,A,A,A01,A01,C,2010/12/4 9:36,,,Y,4
677,300000700,0.3g,中美天津,粒,0.6634,0.6634,1,0.3g,粒,A,A,A01,A01,C,2010/12/4 9:37,,,Y,4
678,300000700,0.3g*20,中美天津,盒,13.268,13.268,20,0.3g,粒,A,A,A01,A01,C,2010/12/4 9:37,,,Y,4
679,1802007600,1g*12,吉林敖东延,盒,22,22,12,1g,粒,A,A,A01,A01,D,2010/12/4 9:39,,,Y,4
680,300000800,0.8g:20ml,天大药业,瓶,10.25,10.25,1,0.8g:20ml,瓶,A,A,A01,A01,C,2010/12/4 9:40,,,Y,4
681,300000900,50mg,山西迈迪,枚,4.034,4.034,1,50mg,枚,A,A,A01,A01,C,2010/12/4 9:40,,,Y,4
682,300000900,50mg*6,山西迈迪,盒,24.204,24.204,6,50mg,枚,A,A,A01,A01,C,2010/12/4 9:40,,,Y,4
683,1300006800,10mg,上海信谊,片,0.012,0.0138,1,10mg,片,A,A,A01,A01,C,2010/12/4 9:40,2012/8/10 8:19,,Y,4
684,1300006800,10mg*100,上海信谊,盒,1.2,1.38,100,10mg,片,A,A,A01,A01,C,2010/12/4 9:40,2012/8/10 8:19,,Y,4
685,1300006700,1片,江西桔王,片,0.0146,0.0146,1,1片,片,A,A,A01,A01,C,2010/12/4 9:40,,,Y,4
686,1300006700,1片*100,江西桔王,盒,1.46,1.46,100,1片,片,A,A,A01,A01,C,2010/12/4 9:40,,,Y,4
687,300001000,60mg,迪沙药业,片,0.918,1.0557,1,60mg,片,A,A,A01,A01,C,2010/12/4 9:41,2011/10/13 17:00,,Y,4
688,300001000,60mg*24,迪沙药业,盒,22.032,25.33,24,60mg,片,A,A,A01,A01,C,2010/12/4 9:41,2011/10/13 17:00,,Y,4
689,1300006600,100ml,贵州制药,支,49.14,49.14,1,100ml,支,A,A,A01,A01,C,2010/12/4 9:41,,,Y,4
690,300001100,7.5mg,扬子集体,片,1.443,1.6594,1,7.5mg,片,A,A,A01,A01,C,2010/12/4 9:42,2013/2/5 17:00,,Y,4
691,300001100,7.5mg*10,扬子集体,盒,14.43,16.59,10,7.5mg,片,A,A,A01,A01,C,2010/12/4 9:42,2013/2/5 17:00,,Y,4
692,1300006500,1g:5ml,常州兰陵,支,40.17,40.17,1,1g:5ml,支,A,A,A01,A01,C,2010/12/4 9:43,,,Y,4
693,1300006400,100ml:0.1g,湖南科伦,支,17.69,17.69,1,100ml:0.1g,支,A,A,A01,A01,C,2010/12/4 9:44,,,Y,4
694,1300006300,30mg:1ml,江苏恒瑞,支,0.99,0.99,1,30mg:1ml,支,A,A,A01,A01,C,2010/12/4 9:44,,,Y,4
695,300001300,0.1g,广州白云山,片,1.3094,1.5058,1,0.1g,片,A,A,A01,A01,C,2010/12/4 9:47,2011/11/5 17:00,,Y,4
696,300001300,0.1g*10,广州白云山,盒,13.094,15.05,10,0.1g,片,A,A,A01,A01,C,2010/12/4 9:47,2011/11/5 17:00,,Y,4
697,300001400,100mg,湖北丝宝,粒,0.9455,1.0873,1,100mg,粒,A,A,A01,A01,C,2010/12/4 9:47,2011/11/5 9:48,,Y,4
698,300001400,100mg*20,湖北丝宝,盒,18.91,21.75,20,100mg,粒,A,A,A01,A01,C,2010/12/4 9:47,2011/11/5 9:48,,Y,4
699,300001500,50mg,白云山汤阴,片,0.5467,0.5467,1,50mg,片,A,A,A01,A01,C,2010/12/4 9:48,2014/5/5 10:58,,Y,4
700,300001500,50mg*36,白云山汤阴,盒,19.6812,19.6812,36,50mg,片,A,A,A01,A01,C,2010/12/4 9:48,2014/5/5 10:58,,Y,4
701,1803000100,0.4g*24,浙江维康,盒,42.21,42.21,24,0.4g,片,A,A,A01,A01,C,2010/12/4 9:52,,,Y,4
702,300000100,100mg,石药集团,片,0.02,0.023,1,100mg,片,A,A,A01,A01,C,2010/12/4 9:55,2011/3/31 9:30,,Y,4
703,300000100,100mg*100,石药集团,瓶,2,2.3,100,100mg,片,A,A,A01,A01,C,2010/12/4 9:55,2011/3/31 9:29,,Y,4
704,1803000200,4g*12,中盛海天,盒,33.62,33.62,12,4g,片,A,A,A01,A01,C,2010/12/4 9:56,,,Y,4
705,2000809200,0.5g/3g,广东一方,包,0.73,0.949,1,0.5g/3g,包,C,C,A03,A03,E,2012/7/19,2016/7/12 16:28,,Y,4
706,2000808300,1.5g/15g,广东一方,包,1.37,1.781,1,1.5g/15g,包,C,C,A03,A03,E,2012/3/20,2016/7/12 16:28,,Y,4
707,2000834000,2.0g/15g,广东一方,包,1.34,1.742,1,2.0g/15g,包,C,C,A03,A03,E,2012/5/14,2016/7/12 16:28,,Y,4
708,2000846700,2.3g/3g,广东一方,包,2.56,3.328,1,2.3g/3g,包,C,C,A03,A03,E,2010/12/4 21:04,2013/12/11 17:00,,Y,4
709,2000808400,0.7g/10g,广东一方,包,1.04,1.352,1,0.7g/10g,包,C,C,A03,A03,E,2012/4/23,2016/7/12 16:28,,Y,4
710,2000806400,1.3g/10g,广东一方,包,3.09,4.017,1,1.3g/10g,包,C,C,A03,A03,E,2012/2/14,2016/7/12 16:28,,Y,4
711,2000843800,0.5g/10g,广东一方,包,1.11,1.443,1,0.5g/10g,包,C,C,A03,A03,E,2012/2/14,2016/7/12 16:28,,Y,4
712,2000818300,0.9g/10g,广东一方,包,2.18,2.834,1,0.9g/10g,包,C,C,A03,A03,E,2012/3/28,2016/7/12 16:28,,Y,4
713,1500002600,25mg,天津力生,片,0.039,0.039,1,25mg,片,A,A,A01,A01,C,2010/12/4 21:05,,,Y,4
714,1500002600,25mg*100,天津力生,瓶,3.9,3.9,100,25mg,片,A,A,A01,A01,C,2010/12/4 21:05,,,Y,4
715,1600000200,100ml,四川科伦,袋,3.1,3.1,1,100ml,袋,A,A,A01,A01,西药,2010/12/4 21:06,,,Y,4
716,16000029,500mg,天津力生,片,0.021,0.021,1,500mg,片,A,A,A01,A01,C,2010/12/4 21:07,,,Y,4
717,16000029,500mg*100,天津力生,瓶,2.1,2.1,100,500mg,片,A,A,A01,A01,C,2010/12/4 21:07,,,Y,4
718,2000818800,0.5g/10g,广东一方,包,0.62,0.806,1,0.5g/10g,包,C,C,A03,A03,E,2012/10/7,2016/7/12 16:28,,Y,4
719,2000840500,0.6g/10g,广东一方,包,1.07,1.391,1,0.6g/10g,包,C,C,A03,A03,E,2012/4/23,2016/7/12 16:28,,Y,4
720,2000801900,2.5g/10g,广东一方,包,1.16,1.508,1,2.5g/10g,包,C,C,A03,A03,E,2011/9/2,2016/7/12 16:28,,Y,4
721,2000813200,0.5g/10g,广东一方,包,0.66,0.858,1,0.5g/10g,包,C,C,A03,A03,E,2012/1/18,2016/7/12 16:28,,Y,4
722,2000806300,2.5g/10g,广东一方,包,0.85,1.105,1,2.5g/10g,包,C,C,A03,A03,E,2012/2/14,2016/7/12 16:28,,Y,4
723,2000840100,0.7g/10g,广东一方,包,1.94,2.522,1,0.7g/10g,包,C,C,A03,A03,E,2012/3/13,2016/7/12 16:28,,Y,4
724,2000838300,1.3g/15g,广东一方,包,0.95,1.235,1,1.3g/15g,包,C,C,A03,A03,E,2012/3/20,,,Y,4
725,2000849400,0.5g/3g,广东一方,包,1.08,1.404,1,0.5g/3g,包,C,C,A03,A03,E,2012/2/14,2016/7/12 16:28,,Y,4
726,2000801000,1.8g/10g,广东一方,包,0.99,1.287,1,1.8g/10g,包,C,C,A03,A03,E,2011/8/14,2016/7/12 16:28,,Y,4
727,1900022100,1g,安徽省亳州,克,0.0486,0.0607,1,1g,克,C,C,A03,A03,E,2010/12/4 10:46,2011/3/29 22:35,,Y,4
728,1900022200,1g,江西仁翔药,克,0.02,0.025,1,1g,克,C,C,A03,A03,E,2010/12/4 10:46,2016/3/17 8:38,,Y,4
729,1900022300,1g,安徽省亳州,克,0.0571,0.0714,1,1g,克,C,C,A03,A03,E,2014/8/20,,,Y,4
730,1900022400,1g,江西仁翔药,克,0.035,0.0438,1,1g,克,C,C,A03,A03,E,2013/3/14,,,Y,4
731,1900022500,1g,安徽省亳州,克,0.0143,0.0179,1,1g,克,C,C,A03,A03,E,2010/12/4 10:46,2014/1/21 9:12,,Y,4
732,1900022600,1g,江西仁翔药,克,0.0229,0.0286,1,1g,克,C,C,A03,A03,E,2010/12/4 10:46,2016/3/17 8:46,,Y,4
733,1803002100,0.35g*100,药都制药,盒,7,7,100,0.35g,片,A,A,A01,A01,C,2010/12/4 14:41,,,Y,4
734,1900053200,1g*1000,江西仁翔药,千克,21.4,26.8,1000,1g,克,C,C,A03,A03,E,2011/12/8,2015/5/25 10:28,,Y,4
735,1900053200,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2012/12/8,2015/5/25 10:28,,Y,4
736,800000200,0.1mg,浙江海正,瓶,8.19,9.42,1,0.1mg,瓶,A,A,A01,A01,C,2010/12/4 14:41,2011/4/20 8:25,,Y,4
737,1803002100,0.35g,广东省博罗,片,0.06,0.06,1,0.35g,片,A,A,A01,A01,C,2010/12/4 14:42,,,Y,4
738,1803002100,0.35g*100,广东省博罗,瓶,6,6,100,0.35g,片,A,A,A01,A01,C,2010/12/4 14:42,,,Y,4
739,1900053300,1g*1000,江西仁翔药,千克,15.71,19.6375,1000,1g,克,C,C,A03,A03,E,2010/12/4 14:42,2014/1/6 17:00,,Y,4
740,1900053300,1g,江西仁翔药,克,0.0157,0.0196,1,1g,克,C,C,A03,A03,E,2010/12/4 14:42,2014/1/6 17:00,,Y,4
741,800000300,50mg,江苏恒瑞,瓶,243.6,280.1,1,50mg,瓶,A,A,A01,A01,C,2010/12/4 14:43,2011/7/5 17:00,,Y,4
742,1900053400,1g*1000,安徽省亳州,千克,1157.14,1446.425,1000,1g,克,C,C,A03,A03,E,2010/12/4 14:43,2015/2/13 9:26,,Y,4
743,1900053400,1g,安徽省亳州,克,1.1571,1.4464,1,1g,克,C,C,A03,A03,E,2010/12/4 14:43,2015/2/13 9:26,,Y,4
744,1900053500,1g*1000,安徽省亳州,千克,25,31.3,1000,1g,克,C,C,A03,A03,E,2014/8/20,2015/4/9 9:01,,Y,4
745,1900053500,1g,安徽省亳州,克,0.025,0.0313,1,1g,克,C,C,A03,A03,E,2014/8/20,2015/4/9 9:01,,Y,4
746,1803002300,0.15g,山东绿因,盒,1.5,1.5,1,0.15g,片,A,A,A01,A01,C,2010/12/4 14:45,,,Y,4
747,1900053600,1g*1000,安徽省亳州,千克,642.86,803.575,1000,1g,克,C,C,A03,A03,E,2010/12/4 14:45,2011/3/29 23:04,,Y,4
748,1900053600,1g,安徽省亳州,克,0.6429,0.8036,1,1g,克,C,C,A03,A03,E,2010/12/4 14:45,2011/3/29 23:04,,Y,4
749,800000500,10mg,浙江海正,瓶,111.14,127.8,1,10mg,瓶,A,A,A01,A01,C,2010/12/4 14:45,2011/7/18 17:00,,Y,4
750,1900053700,1g*1000,安徽省亳州,千克,32.9,41.1,1000,1g,克,C,C,A03,A03,E,2014/6/12,2014/12/11 10:02,,Y,4
751,1900053700,1g,安徽省亳州,克,0.0329,0.0411,1,1g,克,C,C,A03,A03,E,2014/6/12,2014/12/11 10:02,,Y,4
752,1803002300,0.15g*100,山东绿因,盒,1.5,1.5,100,0.15g,片,A,A,A01,A01,C,2010/12/4 14:46,,,Y,4
753,1200004400,0.3mg,山东仁和堂,片,0.007,0.007,1,0.3mg,片,A,A,A01,A01,C,2010/12/4 14:46,,,Y,4
754,1200004400,0.3mg*100,山东仁和堂,盒,0.7,0.7,100,0.3mg,片,A,A,A01,A01,C,2010/12/4 14:46,,,Y,4
755,800000600,1.5wu,日本化药,瓶,184.59,184.59,1,1.5wu,瓶,A,A,A01,A01,C,2010/12/4 14:46,2014/5/29 9:30,,Y,4
756,1900053800,1g*1000,安徽省亳州,千克,1042.86,1303.575,1000,1g,克,C,C,A03,A03,E,2010/12/4 14:46,2011/3/29 23:06,,Y,4
757,1900053800,1g,安徽省亳州,克,1.0429,1.3036,1,1g,克,C,C,A03,A03,E,2010/12/4 14:46,2011/3/29 23:06,,Y,4
758,1900053900,1g*1000,安徽省亳州,千克,42.9,53.6,1000,1g,克,C,C,A03,A03,E,2013/11/14,2014/11/3 14:24,,Y,4
759,1900053900,1g,安徽省亳州,克,0.0429,0.0536,1,1g,克,C,C,A03,A03,E,2013/11/14,2014/11/3 14:24,,Y,4
760,800000700,15mg,吉林一心,瓶,190,190,1,15mg,瓶,A,A,A01,A01,C,2010/12/4 14:47,,,Y,4
761,1200004200,50mg,迪沙药业,片,1.8925,2.1764,1,50mg,片,A,A,A01,A01,C,2010/12/4 14:47,2012/5/2 17:00,,Y,4
762,1200004200,50mg*12,迪沙药业,盒,22.71,26.12,12,50mg,片,A,A,A01,A01,C,2010/12/4 14:47,2012/5/2 17:00,,Y,4
763,1900054000,1g*1000,安徽省亳州,千克,182.9,228.6,1000,1g,克,C,C,A03,A03,E,2011/8/14,2015/2/13 9:18,,Y,4
764,1900054000,1g,安徽省亳州,克,0.1829,0.2286,1,1g,克,C,C,A03,A03,E,2011/8/14,2015/2/13 9:18,,Y,4
765,800000800,1mg,深圳万乐,瓶,9.65,9.65,1,1mg,瓶,A,A,A01,A01,C,2010/12/4 14:49,,,Y,4
766,800000900,10mg,浙江海正,瓶,24.01,24.01,1,10mg,瓶,A,A,A01,A01,C,2010/12/4 14:49,,,Y,4
767,1900054100,1g*1000,安徽省亳州,千克,360,450,1000,1g,克,C,C,A03,A03,E,2014/6/2,2015/11/12 9:49,,Y,4
768,1900054100,1g,安徽省亳州,克,0.36,0.45,1,1g,克,C,C,A03,A03,E,2014/6/2,2015/11/12 9:49,,Y,4
769,1900054200,1g*1000,江西仁翔药,千克,13,16.25,1000,1g,克,C,C,A03,A03,E,2010/12/4 14:50,2017/3/24 8:40,,Y,4
770,1900054200,1g,江西仁翔药,克,0.013,0.0163,1,1g,克,C,C,A03,A03,E,2010/12/4 14:50,2017/3/24 8:40,,Y,4
771,1803002500,1片*100,广东罗浮山,盒,2.1,2.1,100,1片,片,A,A,A01,A01,C,2010/12/4 14:50,2016/12/28 17:00,,Y,4
772,1200004000,0.6g:5ml,江西制药,支,22.72,22.72,1,0.6g:5ml,支,A,A,A01,A01,C,2010/12/4 14:51,2014/9/1 17:00,,Y,4
773,1900054300,1g*1000,江西仁翔药,千克,6790,8487.5,1000,1g,克,C,C,A03,A03,E,2012/5/15,,,Y,4
774,1900054300,1g,江西仁翔药,克,6.79,8.4875,1,1g,克,C,C,A03,A03,E,2012/5/15,,,Y,4
775,800001200,250mg,上海永裕,片,13.94,16.031,1,250mg,片,A,A,A01,A01,C,2010/12/4 14:51,2011/5/18 10:08,,Y,4
776,800001200,250mg*100,上海永裕,盒,1394,1394,100,250mg,片,A,A,A01,A01,C,2010/12/4 14:51,,,Y,4
777,800001300,200mg,江苏恒瑞,瓶,4.5,4.5,1,200mg,瓶,A,A,A01,A01,C,2010/12/4 14:52,,,Y,4
778,1200001300,10mg*7,珠海润都,盒,35.85,35.85,7,10mg,粒,A,A,A01,A01,C,2010/12/31 15:53,,,Y,4
779,1200001300,10mg,珠海润都,粒,5.1214,5.1214,1,10mg,粒,A,A,A01,A01,C,2010/12/31 15:53,,,Y,4
780,1300009400,5mg:2ml,上海禾丰,支,0.82,0.82,1,5mg:2ml,支,A,A,A01,A01,C,2010/12/31 15:58,,,Y,4
781,1400000400,20mg,海南皇隆,瓶,2.79,2.79,1,20mg,瓶,A,A,A01,A01,C,2010/12/31 16:01,,,Y,4
782,1801001200,5ml,神威药业,支,14.4,14.4,1,5ml,支,A,A,A01,A01,C,2010/12/31 16:01,,,Y,4
783,1200005100,10mg,江西汇仁,片,11.12,12.79,1,10mg,片,A,A,A01,A01,C,2010/12/31 16:04,2011/3/29 22:54,,Y,4
784,1802001900,0.3g*24,正大青春宝,粒,13.8,15.87,24,0.3g,粒,A,A,A01,A01,C,2010/12/31 16:06,2011/4/25 11:28,,Y,4
785,1200003300,3g,扬子江江苏,包,0.12,0.138,1,3g,包,A,A,A01,A01,C,2010/12/31 16:07,2011/4/2 10:49,,Y,4
786,1200003300,3g*10,扬子江江苏,盒,1.2,1.38,10,3g,包,A,A,A01,A01,C,2010/12/31 16:07,2011/4/2 10:49,,Y,4
787,1200004700,10mg:1ml,上海现代,支,0.2,0.2,1,10mg:1ml,支,A,A,A01,A01,C,2010/12/31 16:08,2014/7/17 15:36,,Y,4
788,1300009500,10mg*24,澳诺青岛,盒,29.56,29.56,24,10mg,粒,A,A,A01,A01,C,2010/12/31 16:11,,,Y,4
789,1300009500,10mg,澳诺青岛,粒,1.2317,1.2317,1,10mg,粒,A,A,A01,A01,C,2010/12/31 16:11,,,Y,4
790,1300009300,100ml:80mg,石家庄四,瓶,25.71,25.71,1,100ml:80mg,瓶,A,A,A01,A01,C,2010/12/31 16:12,,,Y,4
791,1805001100,25ml,云南克雷斯,瓶,43.41,43.41,1,25ml,瓶,A,A,A01,A01,C,2010/12/31 16:15,,,Y,4
792,1300006100,10mg,扬子江江苏,片,0.9141,0.9141,1,10mg,片,A,A,A01,A01,C,2010/12/31 16:18,,,Y,4
793,1300006100,10mg*16,扬子江江苏,盒,14.6256,16.8208,16,10mg,片,A,A,A01,A01,C,2010/12/31 16:18,2011/3/29 22:13,,Y,4
794,1300006100,10mg*32,扬子江江苏,盒,29.2512,33.6416,32,10mg,片,A,A,A01,A01,C,2010/12/31 16:18,2013/7/15 14:37,,Y,4
795,1300006200,1.5mg*14,湖北汇瑞,盒,15.05,15.05,14,1.5mg,片,A,A,A01,A01,C,2010/12/31 16:18,2016/12/6 8:06,,Y,4
796,1807000600,90ml,贵州浩诚,瓶,46.4,46.4,1,90ml,瓶,A,A,A01,A01,C,2010/12/31 16:20,,,Y,4
797,1300005800,10mg,山东方明,片,1.32,1.52,1,10mg,片,A,A,A01,A01,C,2010/12/31 16:22,2011/4/16 10:39,,Y,4
798,1500000900,0.6ml,先锋医药,支,72.18,83.01,1,0.6ml,支,A,A,A01,A01,C,2010/12/31 16:24,2012/10/9 17:00,,Y,4
799,1600000200,500ml(玻璃),江西科伦,瓶,1.65,1.65,1,500ml(玻璃),瓶,A,A,A01,A01,C,2010/12/31 16:27,2014/1/18 17:00,,Y,4
800,1700000800,20g:0.4g,西安杨森,支,12.76,14.67,1,20g:0.4g,支,A,A,A01,A01,C,2010/12/31 16:28,2012/6/15 17:00,,Y,4
801,1700001500,20g:15mg,三九医药,支,7.3,8.4,1,20g:15mg,支,A,A,A01,A01,C,2010/12/31 16:30,2011/9/14 10:57,,Y,4
802,1700003600,200g,青岛东风,袋,3.74,3.74,1,200g,袋,A,A,A01,A01,C,2010/12/31 16:31,2016/8/1 17:00,,Y,4
803,1700002300,15ml,比利时,支,18.28,18.28,1,15ml,支,A,A,A01,A01,C,2010/12/31 16:31,,,Y,4
804,1700004600,10ml,天津金虹胜,支,1.2,1.2,1,10ml,支,A,A,A01,A01,C,2010/12/3 15:25,,,Y,4
805,170000440,15mg:3ml,芜湖三益制,支,0.37,0.37,1,15mg:3ml,支,A,A,A01,A01,C,2010/12/3 15:27,,,Y,4
806,1700004000,20ml,天津药业,支,0.52,0.52,1,20ml,支,A,A,A01,A01,C,2010/12/3 15:28,,,Y,4
807,1700003900,20ml:12g,湖南汉森,支,17.04,17.04,1,20ml:12g,支,A,A,A01,A01,C,2010/12/3 15:30,,,Y,4
808,101001000,1g,苏州二叶,支,20.95,20.95,1,1g,支,A,A,A01,A01,C,2010/12/3 15:30,,2,Y,4
809,1700003800,2mg,重庆药友,瓶,35.33,35.33,1,2mg,瓶,A,A,A01,A01,C,2010/12/3 15:32,,,Y,4
810,1700003800,0.4g,成都诺迪康,支,8.2,8.2,1,0.4g,支,A,A,A01,A01,C,2010/12/3 15:32,,,Y,4
811,101001100,1g,华北制药,支,45.15,45.15,1,1g,支,A,A,A01,A01,C,2010/12/3 15:33,,,Y,4
812,101001200,250mg,成都力思,片,1.5,1.5,1,250mg,片,A,A,A01,A01,C,2010/12/3 15:33,,,Y,4
813,1700003700,10ml:0.1g,扬子集体,支,26.51,26.51,1,10ml:0.1g,支,A,A,A01,A01,C,2010/12/3 15:34,,,Y,4
814,101001200,250mg*18,成都力思,盒,27,27,18,250mg,片,A,A,A01,A01,C,2010/12/3 15:35,,,Y,4
815,1700003500,15ml:7.04g,拜耳医药,支,187.83,216,1,15ml:7.04g,支,A,A,A01,A01,C,2010/12/3 15:38,2013/2/5 17:00,,Y,4
816,1700003400,100ml,国药控股股,支,294.78,294.78,1,100ml,支,A,A,A01,A01,C,2010/12/3 15:40,,,Y,4
817,1700003400,20ml,江苏恒瑞,支,68.29,68.29,1,20ml,支,A,A,A01,A01,C,2010/12/3 15:40,,,Y,4
818,1700003300,100mg,北京朗依,粒,45.08,51.84,1,100mg,粒,A,A,A01,A01,C,2010/12/3 15:41,2011/4/4 17:02,,Y,4
819,1700003200,1枚,沈阳诺亚,枚,37.5,43.13,1,1枚,枚,A,A,A01,A01,C,2010/12/3 15:42,2011/10/28 16:14,,Y,4
820,101008500,1.25g,四川制药,支,21.5,21.5,1,1.25g,支,A,A,A01,A01,C,2010/12/3 15:42,,,Y,4
821,1700003100,5ml:15mg,江苏济川,支,4,4,1,5ml:15mg,支,A,A,A01,A01,C,2010/12/3 15:43,,,Y,4
822,101008500,2.5g,海南通用,支,34.8,34.8,1,2.5g,支,A,A,A01,A01,C,2010/12/3 15:43,,,Y,4
823,1700003000,8ml:8mg,芜湖三益,支,0.6,0.69,1,8ml:8mg,支,A,A,A01,A01,C,2010/12/3 15:44,2012/9/19 17:00,,Y,4
824,101001400,1.125g,齐鲁制药,瓶,13.31,13.31,1,1.125g,瓶,A,A,A01,A01,C,2010/12/3 15:44,2015/4/8 17:00,,Y,4
825,1700002900,3ml:15000iu,深圳市华,支,27.37,27.37,1,3ml:15000iu,支,A,A,A01,A01,C,2010/12/3 15:45,,,Y,4
826,101008600,1.25g,瑞阳制药,支,28.73,28.73,1,1.25g,支,A,A,A01,A01,C,2010/12/3 15:46,,,Y,4
827,1700002800,5ml:15mg,珠海联邦,支,8.8,8.8,1,5ml:15mg,支,A,A,A01,A01,C,2010/12/3 15:46,,,Y,4
828,101008600,2.5g,海南是三洋,支,37.58,37.58,1,2.5g,支,A,A,A01,A01,C,2010/12/3 15:47,,,Y,4
829,1700002700,5ml:15mg,江西珍视明,支,1.07,1.07,1,5ml:15mg,支,A,A,A01,A01,C,2010/12/3 15:47,,,Y,4
830,101001500,250mg,江苏豪森,片,1.0747,1.2359,1,250mg,片,A,A,A01,A01,C,2010/12/3 15:48,2011/4/18 17:00,,Y,4
831,1700002600,6ml:15mg,武汉五景,支,1.32,1.32,1,6ml:15mg,支,A,A,A01,A01,C,2010/12/3 15:50,,,Y,4
832,1700002500,5ml:25mg,武汉五景,支,1.58,1.58,1,5ml:25mg,支,A,A,A01,A01,C,2010/12/3 15:51,,,Y,4
833,101001500,250mg*20,江苏豪森,盒,21.494,24.71,20,250mg,片,A,A,A01,A01,C,2010/12/3 15:51,2011/4/18 17:00,,Y,4
834,101001600,125mg,/,粒,0.1383,0.1383,1,125mg,粒,A,A,A01,A01,C,2010/12/3 15:52,,,Y,4
835,1700002400,8ml:80mg,沈阳兴齐,支,11.71,11.71,1,8ml:80mg,支,A,A,A01,A01,C,2010/12/3 15:53,,,Y,4
836,1700002400,5ml,山东博士伦,支,12.78,12.78,1,5ml,支,A,A,A01,A01,C,2010/12/3 15:53,,,Y,4
837,1700002200,0.1mg:1ml,山东博士伦,支,26.17,26.17,1,0.1mg:1ml,支,A,A,A01,A01,C,2010/12/3 15:54,,,Y,4
838,1700002100,8ml:8mg,武汉天天明,支,26.38,30.34,1,8ml:8mg,支,A,A,A01,A01,C,2010/12/3 15:55,2011/4/18 17:00,,Y,4
839,1700002000,5ml,山东博士伦,支,18.44,18.44,1,5ml,支,A,A,A01,A01,C,2010/12/3 15:56,,,Y,4
840,101001600,125mg*24,迪沙药业,盒,3.3192,3.3192,24,125mg,粒,A,A,A01,A01,C,2010/12/3 16:01,,,Y,4
841,1700001900,15ml:75mg,先锋医药,支,37.12,37.12,1,15ml:75mg,支,A,A,A01,A01,C,2010/12/3 16:04,,,Y,4
842,101000100,120wu,江西东风,支,3.6,4.14,1,120wu,支,A,A,A01,A01,C,2010/12/3 14:39,2011/5/16 15:30,,Y,4
843,101001800,0.5g,深圳九新,瓶,25.88,25.88,1,0.5g,瓶,A,A,A01,A01,C,2010/12/3 16:04,,,Y,4
844,1700001800,10ml:50mg,长春普华,支,36.75,42.26,1,10ml:50mg,支,A,A,A01,A01,C,2010/12/3 16:05,2012/5/24 8:19,,Y,4
845,101001900,250mg,扬子集体,粒,0.6667,0.7667,1,250mg,粒,A,A,A01,A01,C,2010/12/3 16:07,2011/4/18 17:00,,Y,4
846,1700001700,15ml:0.8mg,重庆科瑞,支,3.1,3.1,1,15ml:0.8mg,支,A,A,A01,A01,C,2010/12/3 16:08,,,Y,4
847,1700001600,8ml:24mg,上海信谊药,支,11.3,11.3,1,8ml:24mg,支,A,A,A01,A01,C,2010/12/3 16:09,,,Y,4
848,1700001500,20g:15mg,芜湖三益制,支,1.16,1.16,1,20g:15mg,支,A,A,A01,A01,C,2010/12/3 16:11,,,Y,4
